"CA Owner","Salesforce Record ID","Certificate Name","Parent Salesforce Record ID","Parent Certificate Name","Certificate Record Type","Revocation Status","SHA-256 Fingerprint","Parent SHA-256 Fingerprint","Audits Same as Parent?","Auditor","Standard Audit URL","Standard Audit Type","Standard Audit Statement Date","Standard Audit Period Start Date","Standard Audit Period End Date","NetSec Audit URL","NetSec Audit Type","NetSec Audit Statement Date","NetSec Audit Period Start Date","NetSec Audit Period End Date","TLS BR Audit URL","TLS BR Audit Type","TLS BR Audit Statement Date","TLS BR Audit Period Start Date","TLS BR Audit Period End Date","TLS EVG Audit URL","TLS EVG Audit Type","TLS EVG Audit Statement Date","TLS EVG Audit Period Start Date","TLS EVG Audit Period End Date","Code Signing Audit URL","Code Signing Audit Type","Code Signing Audit Statement Date","Code Signing Audit Period Start Date","Code Signing Audit Period End Date","S/MIME BR Audit URL","S/MIME BR Audit Type","S/MIME BR Audit Statement Date","S/MIME BR Audit Period Start Date","S/MIME BR Audit Period End Date","CP/CPS Same as Parent?","Certificate Policy (CP) URL","Certificate Practice Statement (CPS) URL","CP/CPS Last Updated Date","Test Website URL - Valid","Test Website URL - Expired","Test Website URL - Revoked","Technically Constrained","Subordinate CA Owner","Full CRL Issued By This CA","JSON Array of Partitioned CRLs","Valid From (GMT)","Valid To (GMT)","Derived Trust Bits","Chrome Status","Microsoft Status","Mozilla Status","Status of Root Cert","Authority Key Identifier","Subject Key Identifier","Country","TLS Capable","TLS EV Capable","Code Signing Capable","S/MIME Capable","CP Same as Parent?","CP Last Update Date","CPS Same as Parent?","CPS Last Update Date","Certificate Practice & Policy Statement"
"Government of The Netherlands, PKIoverheid (Logius)","001o000000o3sIYAAY","ESG Persoonlijk CA - G2","001o000000nTOptAAG","Staat der Nederlanden Burger CA - G2","Intermediate Certificate","Revoked","D2075EE0CB6C4152F74946DE8926C8ACFA1958198DD9A1874F50F23E9F76EF5F","2F2F0C844FB336A9421AB6FA36DCDAC3BB84E0384CFF5DAD51113C8CA424E6A4","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","https://www.logius.nl/languages/english/pkioverheid/","https://www.de-electronische-signatuur.nl/nl/certification-practice-statement","","","","","false","","","","2010.02.16","2020.03.23","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Removed","kaUN3R2g0SpopxuN20iaqjSpf5Y=","ApRs+nJuU7gexCgRg3UlTJd5/r0=","Netherlands","False","False","False","False","false","","false","",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000o4qZfAAI","ESG Persoonlijk CA – G2","001o000000nTOptAAG","Staat der Nederlanden Burger CA - G2","Intermediate Certificate","Revoked","AB0B69E62FF71A29CB17D3E50E196C45AE3B6582FBD2B315F4DCBCF41BCF4E38","2F2F0C844FB336A9421AB6FA36DCDAC3BB84E0384CFF5DAD51113C8CA424E6A4","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","https://www.logius.nl/languages/english/pkioverheid/","https://www.de-electronische-signatuur.nl/nl/certification-practice-statement","","","","","false","","","","2009.12.16","2020.03.23","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Removed","kaUN3R2g0SpopxuN20iaqjSpf5Y=","llppv6LeorKePgNd2HykfgumkPc=","Netherlands","False","False","False","False","false","","false","",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000o5JKlAAM","Getronics CSP Justitie CA - G2","001o000000o5JKWAA2","Getronics CSP Organisatie CA - G2","Intermediate Certificate","Parent Cert Revoked","3D04DAC79454FCF3F6D41F3FEEB282A1C1CC9BCE890211287B4F68DEED8B2DA3","53DCE946B84A27AB322EF9319EF0411BB9550419F97B5DD3249FCA7D0A7B434C","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2010.05.18","2020.03.22","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Removed","OLKF5q34ptBBWFt4b9zVuER2xXs=","duIyNhYDcCkDFyMetclI7OsQf2w=","Netherlands","False","False","False","False","true","","true","",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000o5JKWAA2","Getronics CSP Organisatie CA - G2","001o000000iET4zAAG","Staat der Nederlanden Organisatie CA - G2","Intermediate Certificate","Revoked","53DCE946B84A27AB322EF9319EF0411BB9550419F97B5DD3249FCA7D0A7B434C","85A8F5866DD78DF173B0667317C59B2D6242DE59EB01BB2F2E8B9DB714B4CA27","false","BSI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","https://www.logius.nl/languages/english/pkioverheid/","https://certificaat.kpn.com/files/CPS/KPN_PKIoverheid_CPS_v4.24.pdf","","","","","false","","","","2009.12.16","2020.03.23","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Removed","ORCLSZJc22ESIM1JnRqO2pxnQLk=","OLKF5q34ptBBWFt4b9zVuER2xXs=","Netherlands","False","False","False","False","false","","false","",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000yiMlSAAU","KPN BV PKIoverheid Organisatie Persoon CA - G3","001o000000nTKvxAAG","Staat der Nederlanden Organisatie Persoon CA - G3","Intermediate Certificate","Not Revoked","A9B5698C5263BEFF3D60720DC1844CB95D16F06E04268BCE3BE4D60282B01EF9","8222BC4FE7A3DDCA9EF0BF0D682AC888799F87822D15332A54C0BFDFC6854F7B","false","BSI","https://verifeyedirectoryprod.blob.core.windows.net/pas7000docs/pink_r-0047218133-000/ets_029.pdf","ETSI EN 319 411","2024.07.16","2023.06.01","2024.05.31","","","","","","","","","","","","","","","","","","","","","","","","","","false","https://www.cp.pkioverheid.nl","https://certificaat.kpn.com/files/CPS/KPN_PKIoverheid_CPS_v5.11.pdf","","","","","false","KPN B.V.","http://crl.managedpki.com/KPNBVPKIoverheidOrganisatiePersoonCAG3/LatestCRL.crl","","2016.12.08","2028.11.12","Client Authentication;Secure Email;Document Signing","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Included; Mozilla: Included","7qxtQOrVBGqHLFV79T8t2u7brOI=","dxdI7ht9bnzaXNwMmDAY5g120zA=","Netherlands","False","False","False","True","false","2023.12.21","false","2023.12.21",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000yiMgMAAU","KPN BV PKIoverheid Organisatie Server CA - G3","001o000000iEQJhAAO","Staat der Nederlanden Organisatie Services CA - G3","Intermediate Certificate","Revoked","7E082BBC56976B159D4696540A96B60148614BA9B5E29B2035F789BECFBF0657","D9581DBDE99B39EEFF6CE5C80DE1650DA0C1C8A109705ED286C53BC95E6655E4","false","BSI","https://bug1434881.bmoattachments.org/attachment.cgi?id=9173298","ETSI EN 319 411","2020.08.31","2019.06.01","2020.05.31","","","","","","https://bug1434881.bmoattachments.org/attachment.cgi?id=9173298","ETSI EN 319 411","2020.08.31","2019.06.01","2020.05.31","","","","","","","","","","","","","","","","false","https://www.logius.nl/languages/english/pkioverheid/","https://certificaat.kpn.com/files/CPS/KPN_PKIoverheid_CPS_v5.4_English.pdf","","","","","false","KPN B.V.","","","2016.12.08","2028.11.12","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Included; Mozilla: Included","Q+tNANOVk86mfEANbRG+OdEyruI=","w5qme150K4K2xnL9dE6F0pfN/Rg=","Netherlands","False","False","False","False","false","2020.08.11","false","2020.08.11",""
"Government of The Netherlands, PKIoverheid (Logius)","0011J00001NbhWuQAJ","KPN BV PKIoverheid Organisatie Server CA - G3","001o000000iEQJhAAO","Staat der Nederlanden Organisatie Services CA - G3","Intermediate Certificate","Revoked","5679A431E79D4EB9EE967C60D8703C7C78F443F71DB97157E43059DE42D850DF","D9581DBDE99B39EEFF6CE5C80DE1650DA0C1C8A109705ED286C53BC95E6655E4","false","BSI","https://bug1434881.bmoattachments.org/attachment.cgi?id=9173298","ETSI EN 319 411","2020.08.31","2019.06.01","2020.05.31","","","","","","https://bug1434881.bmoattachments.org/attachment.cgi?id=9173298","ETSI EN 319 411","2020.08.31","2019.06.01","2020.05.31","","","","","","","","","","","","","","","","false","https://www.logius.nl/languages/english/pkioverheid/","https://certificaat.kpn.com/files/CPS/KPN_PKIoverheid_CPS_v5.4_English.pdf","","","","","false","KPN B.V.","","","2019.04.16","2028.11.12","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Included; Mozilla: Included","Q+tNANOVk86mfEANbRG+OdEyruI=","w5qme150K4K2xnL9dE6F0pfN/Rg=","Netherlands","False","False","False","False","false","2020.08.11","false","2020.08.11",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000yiMkyAAE","KPN BV PKIoverheid Organisatie Services CA - G3","001o000000iEQJhAAO","Staat der Nederlanden Organisatie Services CA - G3","Intermediate Certificate","Not Revoked","F22DB657A1A929841ABCAC52671A5CEE8A7D069586AF85CE16DE2B05DDA22252","D9581DBDE99B39EEFF6CE5C80DE1650DA0C1C8A109705ED286C53BC95E6655E4","false","BSI","https://verifeyedirectoryprod.blob.core.windows.net/pas7000docs/pink_r-0047218133-000/ets_029.pdf","ETSI EN 319 411","2024.07.16","2023.06.01","2024.05.31","","","","","","","","","","","","","","","","","","","","","","","","","","false","https://www.cp.pkioverheid.nl","https://certificaat.kpn.com/files/CPS/KPN_PKIoverheid_CPS_v5.11.pdf","","","","","false","KPN B.V.","http://crl.managedpki.com/KPNBVPKIoverheidOrganisatieServicesCAG3/LatestCRL.crl","","2016.12.08","2028.11.12","Client Authentication;Secure Email;Document Signing","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Included; Mozilla: Included","Q+tNANOVk86mfEANbRG+OdEyruI=","FAC4s29zDcGF6iYWKyXikQgVvbs=","Netherlands","False","False","False","True","false","2023.12.21","false","2023.12.21",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000o2lfBAAQ","KPN CM PKIoverheid EV CA","001o000000nu5HDAAY","Staat der Nederlanden EV Intermediair CA","Intermediate Certificate","Revoked","4B24C521C47600E83800A3FF0C2D58DC02C8177EF7DA697C5A80C1D4867A66DD","DC862A3F025EF7F252FA9413CB60DE25E57E6AA7E1FB1DCA7B59D2C2217106EA","false","BSI","https://bugzilla.mozilla.org/attachment.cgi?id=9090451","ETSI EN 319 411","2019.07.15","2018.06.01","2019.05.31","","","","","","https://bugzilla.mozilla.org/attachment.cgi?id=9090451","ETSI EN 319 411","2019.07.15","2018.06.01","2019.05.31","https://bugzilla.mozilla.org/attachment.cgi?id=9090451","ETSI EN 319 411","2019.07.15","2018.06.01","2019.05.31","","","","","","","","","","","false","https://www.logius.nl/languages/english/pkioverheid/","https://certificaat.kpn.com/files/CPS/KPN_PKIoverheid_CPS_v5.1_English.pdf","","","","","false","KPN B.V.","revoked","","2015.10.21","2022.12.05","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Removed; Microsoft: Included; Mozilla: Removed","JYDr2J+mwxFBN8d4WYgeae+x0+o=","L0AMCWjpa7hS1/sJxAnf4UyQG1w=","Netherlands","False","False","False","False","false","2019.04.15","false","2019.04.15",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000o5JKgAAM","KPN Corporate Market CSP Justitie CA - G2","001o000000o3USNAA2","KPN Corporate Market CSP Organisatie CA - G2","Intermediate Certificate","Not Revoked","E3BFE8F042B2C44406FB54ACB85ADD81E88F9366884B7B42947968F86E7E9A23","CB37E05DBC455A09481F3EF56AAC7E887676A4B61346394E6EE6A9447EA8D6BD","true","BSI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2012.02.28","2020.03.22","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Removed","JtBlE/Huem9hCCjeTZgHEkh4tO8=","oq0jwVbmJuHHnqm86pZsxXWuzL0=","Netherlands","False","False","False","False","true","","true","",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000o3USNAA2","KPN Corporate Market CSP Organisatie CA - G2","001o000000iET4zAAG","Staat der Nederlanden Organisatie CA - G2","Intermediate Certificate","Not Revoked","CB37E05DBC455A09481F3EF56AAC7E887676A4B61346394E6EE6A9447EA8D6BD","85A8F5866DD78DF173B0667317C59B2D6242DE59EB01BB2F2E8B9DB714B4CA27","false","BSI","https://bugzilla.mozilla.org/attachment.cgi?id=9090451","ETSI EN 319 411","2019.07.15","2018.06.01","2019.05.31","","","","","","https://bugzilla.mozilla.org/attachment.cgi?id=9090451","ETSI EN 319 411","2019.07.15","2018.06.01","2019.05.31","","","","","","","","","","","","","","","","false","https://www.logius.nl/languages/english/pkioverheid/","https://certificaat.kpn.com/files/CPS/KPN_PKIoverheid_CPS_v5.1_English.pdf","","","","","false","KPN B.V.","","","2012.02.08","2020.03.23","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Removed","ORCLSZJc22ESIM1JnRqO2pxnQLk=","JtBlE/Huem9hCCjeTZgHEkh4tO8=","Netherlands","False","False","False","False","false","2019.04.05","false","2019.04.05",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000o4mmuAAA","KPN Corporate Market CSP Organisatie Services CA - G3","001o000000iEQJhAAO","Staat der Nederlanden Organisatie Services CA - G3","Intermediate Certificate","Revoked","EC4B416C4128A56481B886B3299DD1F8C3D56490501FD3EC1A12541ABD28C7D7","D9581DBDE99B39EEFF6CE5C80DE1650DA0C1C8A109705ED286C53BC95E6655E4","false","","https://bugzilla.mozilla.org/attachment.cgi?id=8746607","ETSI TS 102 042","2016.04.19","2016.04.19","2016.04.19","","","","","","https://bugzilla.mozilla.org/attachment.cgi?id=8746607","ETSI TS 102 042","2016.04.19","2016.04.19","2016.04.19","","","","","","","","","","","","","","","","false","https://www.logius.nl/languages/english/pkioverheid/","https://certificaat.kpn.com/files/CPS/KPN_PKIoverheid_CPS_v4.24.pdf","","","","","false","","","","2013.11.14","2028.11.11","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Included; Mozilla: Included","Q+tNANOVk86mfEANbRG+OdEyruI=","8Of54EbI8hDc8Akh8je7u2RCXUc=","Netherlands","False","False","False","False","false","","false","",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000o2m91AAA","KPN PKIoverheid EV CA","001o000000nu5HDAAY","Staat der Nederlanden EV Intermediair CA","Intermediate Certificate","Parent Cert Revoked","5DB1D22D706684F0719E8902FB86B346B3FC9E4D1A1F92283A488BC3D1A0484B","DC862A3F025EF7F252FA9413CB60DE25E57E6AA7E1FB1DCA7B59D2C2217106EA","false","BSI","https://bug1434881.bmoattachments.org/attachment.cgi?id=9173298","ETSI EN 319 411","2020.08.31","2019.06.01","2020.05.31","","","","","","https://bug1434881.bmoattachments.org/attachment.cgi?id=9173298","ETSI EN 319 411","2020.08.31","2019.06.01","2020.05.31","https://bug1434881.bmoattachments.org/attachment.cgi?id=9173298","ETSI EN 319 411","2020.08.31","2019.06.01","2020.05.31","","","","","","","","","","","false","https://www.logius.nl/languages/english/pkioverheid/","https://certificaat.kpn.com/files/CPS/KPN_PKIoverheid_CPS_v5.4_English.pdf","","","","","false","KPN B.V.","revoked","","2016.03.03","2022.12.05","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Removed; Microsoft: Included; Mozilla: Removed","JYDr2J+mwxFBN8d4WYgeae+x0+o=","gAOFsKdjkt8cf18o8l2dHO67TAg=","Netherlands","False","False","False","False","false","2020.08.11","false","2020.08.11",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000o4qcwAAA","KPN PKIoverheid EV CA","001o000000nu5HDAAY","Staat der Nederlanden EV Intermediair CA","Intermediate Certificate","Revoked","C7478EDF73101BA12EECDDF348C7747FFF789EFB401CC8DCADFAE09429543E54","DC862A3F025EF7F252FA9413CB60DE25E57E6AA7E1FB1DCA7B59D2C2217106EA","false","BSI","https://bugzilla.mozilla.org/attachment.cgi?id=8970536","ETSI EN 319 411","2017.07.22","2016.06.01","2017.05.31","","","","","","https://bugzilla.mozilla.org/attachment.cgi?id=8970536","ETSI TS 102 042","2017.07.22","2016.06.01","2017.05.31","https://bugzilla.mozilla.org/attachment.cgi?id=8970536","ETSI TS 102 042","2017.07.22","2016.06.01","2017.05.31","","","","","","","","","","","false","https://www.logius.nl/languages/english/pkioverheid/","https://certificaat.kpn.com/files/CPS/KPN_PKIoverheid_CPS_EVSSL_v1.3.1.pdf","","","","","false","","revoked","","2015.03.05","2022.12.05","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Removed; Microsoft: Included; Mozilla: Removed","JYDr2J+mwxFBN8d4WYgeae+x0+o=","vETnNsFSoTZufEzEPXyAg8dX61M=","Netherlands","False","False","False","False","false","2016.06.18","false","2016.06.18",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000p2q73AAA","KPN PKIoverheid Organisatie CA - G2","001o000000iET4zAAG","Staat der Nederlanden Organisatie CA - G2","Intermediate Certificate","Revoked","35DCF7EB97DC4A8ECB755056AAD032ED454F2AEC353F7EB381A4EBDEAF5FD60A","85A8F5866DD78DF173B0667317C59B2D6242DE59EB01BB2F2E8B9DB714B4CA27","false","","https://bugzilla.mozilla.org/attachment.cgi?id=8746607","ETSI TS 102 042","2016.04.19","2016.04.19","2016.04.19","","","","","","https://bugzilla.mozilla.org/attachment.cgi?id=8746607","ETSI TS 102 042","2016.04.19","2016.04.19","2016.04.19","","","","","","","","","","","","","","","","false","https://www.logius.nl/languages/english/pkioverheid/","https://certificaat.kpn.com/files/CPS/KPN_PKIoverheid_CPS_v4.24.pdf","","","","","false","","","","2016.03.03","2020.03.23","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Removed","ORCLSZJc22ESIM1JnRqO2pxnQLk=","daNOjx6X3WyIATHvciHCbmCUfYA=","Netherlands","False","False","False","False","false","","false","",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000p2qFqAAI","KPN PKIoverheid Organisatie CA - G2","001o000000iET4zAAG","Staat der Nederlanden Organisatie CA - G2","Intermediate Certificate","Revoked","ADB25387D6C91927919DCEC5FABFB0A9253E7861C71CE6312D89E8679B58B1F0","85A8F5866DD78DF173B0667317C59B2D6242DE59EB01BB2F2E8B9DB714B4CA27","false","","https://bugzilla.mozilla.org/attachment.cgi?id=8746607","ETSI TS 102 042","2016.04.19","2016.04.19","2016.04.19","","","","","","https://bugzilla.mozilla.org/attachment.cgi?id=8746607","ETSI TS 102 042","2016.04.19","2016.04.19","2016.04.19","","","","","","","","","","","","","","","","false","https://www.logius.nl/languages/english/pkioverheid/","https://certificaat.kpn.com/files/CPS/KPN_PKIoverheid_CPS_v4.24.pdf","","","","","false","","","","2016.04.08","2020.03.23","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Removed","ORCLSZJc22ESIM1JnRqO2pxnQLk=","daNOjx6X3WyIATHvciHCbmCUfYA=","Netherlands","False","False","False","False","false","","false","",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000o3UIwAAM","KPN PKIoverheid Organisatie CA - G2","001o000000iET4zAAG","Staat der Nederlanden Organisatie CA - G2","Intermediate Certificate","Not Revoked","8F2566A8FCCF6AE8C358B0B8A6D8C7FF0AB16341636478C8BB544E9DD6AA6011","85A8F5866DD78DF173B0667317C59B2D6242DE59EB01BB2F2E8B9DB714B4CA27","false","BSI","https://bugzilla.mozilla.org/attachment.cgi?id=9090451","ETSI EN 319 411","2019.07.15","2018.06.01","2019.05.31","","","","","","https://bugzilla.mozilla.org/attachment.cgi?id=9090451","ETSI EN 319 411","2019.07.15","2018.06.01","2019.05.31","","","","","","","","","","","","","","","","false","https://www.logius.nl/languages/english/pkioverheid/","https://certificaat.kpn.com/files/CPS/KPN_PKIoverheid_CPS_v5.1_English.pdf","","","","","false","KPN B.V.","","","2016.04.12","2020.03.23","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Removed","ORCLSZJc22ESIM1JnRqO2pxnQLk=","daNOjx6X3WyIATHvciHCbmCUfYA=","Netherlands","False","False","False","False","false","2019.04.05","false","2019.04.05",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000o4mm1AAA","KPN PKIoverheid Organisatie Persoon CA - G3","001o000000nTKvxAAG","Staat der Nederlanden Organisatie Persoon CA - G3","Intermediate Certificate","Revoked","3F785025BCCFACA4701A1734CE0F7B30CE4106942C8D92F41B70B067ED65D354","8222BC4FE7A3DDCA9EF0BF0D682AC888799F87822D15332A54C0BFDFC6854F7B","false","BSI","https://bugzilla.mozilla.org/attachment.cgi?id=9090451","ETSI EN 319 411","2019.07.15","2018.06.01","2019.05.31","","","","","","","","","","","","","","","","","","","","","","","","","","false","https://www.logius.nl/languages/english/pkioverheid/","https://certificaat.kpn.com/files/CPS/KPN_PKIoverheid_CPS_v5.1_English.pdf","","","","","false","KPN B.V.","","","2015.03.12","2028.11.11","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: Included; Mozilla: Included","7qxtQOrVBGqHLFV79T8t2u7brOI=","bx/5FunDOEt5eQfm+e149Ql40BU=","Netherlands","False","False","False","False","false","2019.04.05","false","2019.04.05",""
